cell_id,dataset,n_train,method,seed,tuning_budget,status,metric,value
cardio__n5000__marginals__seed1__budget0,cardio,5000,marginals,1,0,ok,lr_tstr_auroc,0.3708770190618838
cardio__n5000__marginals__seed2__budget0,cardio,5000,marginals,2,0,ok,lr_tstr_auroc,0.5040117768201721
cardio__n5000__marginals__seed3__budget0,cardio,5000,marginals,3,0,ok,lr_tstr_auroc,0.4451201453453536
cardio__n5000__marginals__seed4__budget0,cardio,5000,marginals,4,0,ok,lr_tstr_auroc,0.5173932709855579
cardio__n5000__real_subsample__seed0__budget0,cardio,5000,real_subsample,0,0,ok,lr_tstr_auroc,0.7942112593342888
cardio__n5000__real_subsample__seed1__budget0,cardio,5000,real_subsample,1,0,ok,lr_tstr_auroc,0.7927211159905685
cardio__n5000__real_subsample__seed2__budget0,cardio,5000,real_subsample,2,0,ok,lr_tstr_auroc,0.7904012784983765
cardio__n5000__real_subsample__seed3__budget0,cardio,5000,real_subsample,3,0,ok,lr_tstr_auroc,0.792292646462905
cardio__n5000__real_subsample__seed4__budget0,cardio,5000,real_subsample,4,0,ok,lr_tstr_auroc,0.7934872795060505
cardio__n5000__smote__seed0__budget20,cardio,5000,smote,0,20,ok,lr_tstr_auroc,0.791987115750895
cardio__n5000__smote__seed1__budget20,cardio,5000,smote,1,20,ok,lr_tstr_auroc,0.79128234001056
cardio__n5000__smote__seed2__budget20,cardio,5000,smote,2,20,ok,lr_tstr_auroc,0.7926687690347001
cardio__n5000__smote__seed3__budget20,cardio,5000,smote,3,20,ok,lr_tstr_auroc,0.7938746673876466
cardio__n5000__smote__seed4__budget20,cardio,5000,smote,4,20,ok,lr_tstr_auroc,0.7924652383559961
cardio__n5000__tabddpm__seed0__budget20,cardio,5000,tabddpm,0,20,ok,lr_tstr_auroc,0.7941785450378923
cardio__n5000__tabddpm__seed1__budget20,cardio,5000,tabddpm,1,20,ok,lr_tstr_auroc,0.7923900138416371
cardio__n5000__tabddpm__seed2__budget20,cardio,5000,tabddpm,2,20,ok,lr_tstr_auroc,0.696336411048624
cardio__n5000__tabddpm__seed3__budget20,cardio,5000,tabddpm,3,20,ok,lr_tstr_auroc,0.788951298433077
cardio__n5000__tabddpm__seed4__budget20,cardio,5000,tabddpm,4,20,ok,lr_tstr_auroc,0.7924790342788685
cardio__n5000__tvae__seed0__budget20,cardio,5000,tvae,0,20,ok,lr_tstr_auroc,0.7881614002159675
cardio__n5000__tvae__seed1__budget20,cardio,5000,tvae,1,20,ok,lr_tstr_auroc,0.7903475029706133
cardio__n5000__tvae__seed2__budget20,cardio,5000,tvae,2,20,ok,lr_tstr_auroc,0.749313152836948
cardio__n5000__tvae__seed3__budget20,cardio,5000,tvae,3,20,ok,lr_tstr_auroc,0.7888796453484557
cardio__n5000__tvae__seed4__budget20,cardio,5000,tvae,4,20,ok,lr_tstr_auroc,0.7761549064995613
cardio__n5000__ucsmote__seed0__budget20,cardio,5000,ucsmote,0,20,ok,lr_tstr_auroc,0.7941399123722163
cardio__n5000__ucsmote__seed1__budget20,cardio,5000,ucsmote,1,20,ok,lr_tstr_auroc,0.7921867892854824
cardio__n5000__ucsmote__seed2__budget20,cardio,5000,ucsmote,2,20,ok,lr_tstr_auroc,0.7927202180310915
cardio__n5000__ucsmote__seed3__budget20,cardio,5000,ucsmote,3,20,ok,lr_tstr_auroc,0.7944495859427219
cardio__n5000__ucsmote__seed4__budget20,cardio,5000,ucsmote,4,20,ok,lr_tstr_auroc,0.7900367273589315
cardio__n500__copula__seed0__budget0,cardio,500,copula,0,0,ok,lr_tstr_auroc,0.6524113762975923
cardio__n500__copula__seed1__budget0,cardio,500,copula,1,0,ok,lr_tstr_auroc,0.7732196912554095
cardio__n500__copula__seed2__budget0,cardio,500,copula,2,0,ok,lr_tstr_auroc,0.7454918250585552
cardio__n500__copula__seed3__budget0,cardio,500,copula,3,0,ok,lr_tstr_auroc,0.7723456705618517
cardio__n500__copula__seed4__budget0,cardio,500,copula,4,0,ok,lr_tstr_auroc,0.7673272811680919
cardio__n500__ctgan__seed0__budget20,cardio,500,ctgan,0,20,ok,lr_tstr_auroc,0.6696551982547586
cardio__n500__ctgan__seed1__budget20,cardio,500,ctgan,1,20,ok,lr_tstr_auroc,0.3313145163475971
cardio__n500__ctgan__seed2__budget20,cardio,500,ctgan,2,20,ok,lr_tstr_auroc,0.4689515204739659
cardio__n500__ctgan__seed3__budget20,cardio,500,ctgan,3,20,ok,lr_tstr_auroc,0.6613757057553324
cardio__n500__ctgan__seed4__budget20,cardio,500,ctgan,4,20,ok,lr_tstr_auroc,0.5417953809944102
cardio__n500__marginals__seed0__budget0,cardio,500,marginals,0,0,ok,lr_tstr_auroc,0.5947953778923684
cardio__n500__marginals__seed1__budget0,cardio,500,marginals,1,0,ok,lr_tstr_auroc,0.4036614175220955
cardio__n500__marginals__seed2__budget0,cardio,500,marginals,2,0,ok,lr_tstr_auroc,0.3878218817377573
cardio__n500__marginals__seed3__budget0,cardio,500,marginals,3,0,ok,lr_tstr_auroc,0.5594796316668185
cardio__n500__marginals__seed4__budget0,cardio,500,marginals,4,0,ok,lr_tstr_auroc,0.5370053386139881
cardio__n500__real_subsample__seed0__budget0,cardio,500,real_subsample,0,0,ok,lr_tstr_auroc,0.7836554089487049
cardio__n500__real_subsample__seed1__budget0,cardio,500,real_subsample,1,0,ok,lr_tstr_auroc,0.7897438293041077
cardio__n500__real_subsample__seed2__budget0,cardio,500,real_subsample,2,0,ok,lr_tstr_auroc,0.7761077126066
cardio__n500__real_subsample__seed3__budget0,cardio,500,real_subsample,3,0,ok,lr_tstr_auroc,0.7858313178224712
cardio__n500__real_subsample__seed4__budget0,cardio,500,real_subsample,4,0,ok,lr_tstr_auroc,0.7759097839705417
cardio__n500__smote__seed0__budget20,cardio,500,smote,0,20,ok,lr_tstr_auroc,0.7831229699993372
cardio__n500__smote__seed1__budget20,cardio,500,smote,1,20,ok,lr_tstr_auroc,0.7831720924643567
cardio__n500__smote__seed2__budget20,cardio,500,smote,2,20,ok,lr_tstr_auroc,0.7587091457009456
cardio__n500__smote__seed3__budget20,cardio,500,smote,3,20,ok,lr_tstr_auroc,0.7655695765125148
cardio__n500__smote__seed4__budget20,cardio,500,smote,4,20,ok,lr_tstr_auroc,0.7756598451134189
cardio__n500__tabddpm__seed0__budget20,cardio,500,tabddpm,0,20,ok,lr_tstr_auroc,0.7667753422123565
cardio__n500__tabddpm__seed1__budget20,cardio,500,tabddpm,1,20,ok,lr_tstr_auroc,0.7528494090936846
cardio__n500__tabddpm__seed2__budget20,cardio,500,tabddpm,2,20,ok,lr_tstr_auroc,0.7515136739636487
cardio__n500__tabddpm__seed3__budget20,cardio,500,tabddpm,3,20,ok,lr_tstr_auroc,0.7781448255166777
cardio__n500__tabddpm__seed4__budget20,cardio,500,tabddpm,4,20,ok,lr_tstr_auroc,0.7730383136451636
cardio__n500__tvae__seed0__budget20,cardio,500,tvae,0,20,ok,lr_tstr_auroc,0.7804305813650877
cardio__n500__tvae__seed1__budget20,cardio,500,tvae,1,20,ok,lr_tstr_auroc,0.7577484311015286
cardio__n500__tvae__seed2__budget20,cardio,500,tvae,2,20,ok,lr_tstr_auroc,0.7318344838643213
cardio__n500__tvae__seed3__budget20,cardio,500,tvae,3,20,ok,lr_tstr_auroc,0.7801502343347704
cardio__n500__tvae__seed4__budget20,cardio,500,tvae,4,20,ok,lr_tstr_auroc,0.7712643538822379
cardio__n500__ucsmote__seed0__budget20,cardio,500,ucsmote,0,20,ok,lr_tstr_auroc,0.7685769040251116
cardio__n500__ucsmote__seed1__budget20,cardio,500,ucsmote,1,20,ok,lr_tstr_auroc,0.783017806699692
cardio__n500__ucsmote__seed2__budget20,cardio,500,ucsmote,2,20,ok,lr_tstr_auroc,0.7684477611257996
cardio__n500__ucsmote__seed3__budget20,cardio,500,ucsmote,3,20,ok,lr_tstr_auroc,0.7636101064849328
cardio__n500__ucsmote__seed4__budget20,cardio,500,ucsmote,4,20,ok,lr_tstr_auroc,0.7757965186274347
cdc_diabetes__n10000__copula__seed0__budget0,cdc_diabetes,10000,copula,0,0,ok,lr_tstr_auroc,0.796198402198498
cdc_diabetes__n10000__copula__seed1__budget0,cdc_diabetes,10000,copula,1,0,ok,lr_tstr_auroc,0.8028464310667033
cdc_diabetes__n10000__copula__seed2__budget0,cdc_diabetes,10000,copula,2,0,ok,lr_tstr_auroc,0.7890896176354267
cdc_diabetes__n10000__copula__seed3__budget0,cdc_diabetes,10000,copula,3,0,ok,lr_tstr_auroc,0.800233366683618
cdc_diabetes__n10000__copula__seed4__budget0,cdc_diabetes,10000,copula,4,0,ok,lr_tstr_auroc,0.8084723693157861
cdc_diabetes__n10000__ctgan__seed0__budget20,cdc_diabetes,10000,ctgan,0,20,ok,lr_tstr_auroc,0.7907198421464278
cdc_diabetes__n10000__ctgan__seed1__budget20,cdc_diabetes,10000,ctgan,1,20,ok,lr_tstr_auroc,0.7902499022432543
cdc_diabetes__n10000__ctgan__seed2__budget20,cdc_diabetes,10000,ctgan,2,20,ok,lr_tstr_auroc,0.7671451942635479
cdc_diabetes__n10000__ctgan__seed3__budget20,cdc_diabetes,10000,ctgan,3,20,ok,lr_tstr_auroc,0.7782634737365317
cdc_diabetes__n10000__ctgan__seed4__budget20,cdc_diabetes,10000,ctgan,4,20,ok,lr_tstr_auroc,0.7606700520425189
cdc_diabetes__n10000__marginals__seed0__budget0,cdc_diabetes,10000,marginals,0,0,ok,lr_tstr_auroc,0.5016318572591446
cdc_diabetes__n10000__marginals__seed1__budget0,cdc_diabetes,10000,marginals,1,0,ok,lr_tstr_auroc,0.4236969818614931
cdc_diabetes__n10000__marginals__seed2__budget0,cdc_diabetes,10000,marginals,2,0,ok,lr_tstr_auroc,0.5868241685716826
cdc_diabetes__n10000__marginals__seed3__budget0,cdc_diabetes,10000,marginals,3,0,ok,lr_tstr_auroc,0.5481492503371341
cdc_diabetes__n10000__marginals__seed4__budget0,cdc_diabetes,10000,marginals,4,0,ok,lr_tstr_auroc,0.46052013369110256
cdc_diabetes__n10000__real_subsample__seed0__budget0,cdc_diabetes,10000,real_subsample,0,0,ok,lr_tstr_auroc,0.8185819732689779
cdc_diabetes__n10000__real_subsample__seed1__budget0,cdc_diabetes,10000,real_subsample,1,0,ok,lr_tstr_auroc,0.818120715439266
cdc_diabetes__n10000__real_subsample__seed2__budget0,cdc_diabetes,10000,real_subsample,2,0,ok,lr_tstr_auroc,0.819157079646326
cdc_diabetes__n10000__real_subsample__seed3__budget0,cdc_diabetes,10000,real_subsample,3,0,ok,lr_tstr_auroc,0.8182429156232398
cdc_diabetes__n10000__real_subsample__seed4__budget0,cdc_diabetes,10000,real_subsample,4,0,ok,lr_tstr_auroc,0.8184343423847523
cdc_diabetes__n10000__smote__seed0__budget20,cdc_diabetes,10000,smote,0,20,ok,lr_tstr_auroc,0.8146748847113781
cdc_diabetes__n10000__smote__seed1__budget20,cdc_diabetes,10000,smote,1,20,ok,lr_tstr_auroc,0.8134680894585168
cdc_diabetes__n10000__smote__seed2__budget20,cdc_diabetes,10000,smote,2,20,ok,lr_tstr_auroc,0.8166123218001587
cdc_diabetes__n10000__smote__seed3__budget20,cdc_diabetes,10000,smote,3,20,ok,lr_tstr_auroc,0.8155062224015552
cdc_diabetes__n10000__smote__seed4__budget20,cdc_diabetes,10000,smote,4,20,ok,lr_tstr_auroc,0.8129958235371549
cdc_diabetes__n10000__tabddpm__seed0__budget20,cdc_diabetes,10000,tabddpm,0,20,ok,lr_tstr_auroc,0.8169071591836755
cdc_diabetes__n10000__tabddpm__seed1__budget20,cdc_diabetes,10000,tabddpm,1,20,ok,lr_tstr_auroc,0.8155886729432248
cdc_diabetes__n10000__tabddpm__seed2__budget20,cdc_diabetes,10000,tabddpm,2,20,ok,lr_tstr_auroc,0.8173049309709883
cdc_diabetes__n10000__tabddpm__seed3__budget20,cdc_diabetes,10000,tabddpm,3,20,ok,lr_tstr_auroc,0.8167427731935006
cdc_diabetes__n10000__tabddpm__seed4__budget20,cdc_diabetes,10000,tabddpm,4,20,ok,lr_tstr_auroc,0.8156085315664787
cdc_diabetes__n10000__tvae__seed0__budget20,cdc_diabetes,10000,tvae,0,20,ok,lr_tstr_auroc,0.8035636513241329
cdc_diabetes__n10000__tvae__seed1__budget20,cdc_diabetes,10000,tvae,1,20,ok,lr_tstr_auroc,0.8079868761907136
cdc_diabetes__n10000__tvae__seed2__budget20,cdc_diabetes,10000,tvae,2,20,ok,lr_tstr_auroc,0.8069495271514402
cdc_diabetes__n10000__tvae__seed3__budget20,cdc_diabetes,10000,tvae,3,20,ok,lr_tstr_auroc,0.7968446303074799
cdc_diabetes__n10000__tvae__seed4__budget20,cdc_diabetes,10000,tvae,4,20,ok,lr_tstr_auroc,0.805688721626656
cdc_diabetes__n10000__ucsmote__seed0__budget20,cdc_diabetes,10000,ucsmote,0,20,ok,lr_tstr_auroc,0.813899789363503
cdc_diabetes__n10000__ucsmote__seed1__budget20,cdc_diabetes,10000,ucsmote,1,20,ok,lr_tstr_auroc,0.8127876740654898
cdc_diabetes__n10000__ucsmote__seed2__budget20,cdc_diabetes,10000,ucsmote,2,20,ok,lr_tstr_auroc,0.8057506785874601
cdc_diabetes__n10000__ucsmote__seed3__budget20,cdc_diabetes,10000,ucsmote,3,20,ok,lr_tstr_auroc,0.8114112544221599
cdc_diabetes__n10000__ucsmote__seed4__budget20,cdc_diabetes,10000,ucsmote,4,20,ok,lr_tstr_auroc,0.8114340124692003
cdc_diabetes__n1000__copula__seed0__budget0,cdc_diabetes,1000,copula,0,0,ok,lr_tstr_auroc,0.6013758387866985
cdc_diabetes__n1000__copula__seed1__budget0,cdc_diabetes,1000,copula,1,0,ok,lr_tstr_auroc,0.738638918081731
cdc_diabetes__n1000__copula__seed2__budget0,cdc_diabetes,1000,copula,2,0,ok,lr_tstr_auroc,0.6714918105224418
cdc_diabetes__n1000__copula__seed3__budget0,cdc_diabetes,1000,copula,3,0,ok,lr_tstr_auroc,0.7195771374739242
cdc_diabetes__n1000__copula__seed4__budget0,cdc_diabetes,1000,copula,4,0,ok,lr_tstr_auroc,0.796903461073922
cdc_diabetes__n1000__ctgan__seed0__budget20,cdc_diabetes,1000,ctgan,0,20,ok,lr_tstr_auroc,0.7064340656469004
cdc_diabetes__n1000__ctgan__seed1__budget20,cdc_diabetes,1000,ctgan,1,20,ok,lr_tstr_auroc,0.5007154903218967
cdc_diabetes__n1000__ctgan__seed2__budget20,cdc_diabetes,1000,ctgan,2,20,ok,lr_tstr_auroc,0.45963650918537613
cdc_diabetes__n1000__ctgan__seed3__budget20,cdc_diabetes,1000,ctgan,3,20,ok,lr_tstr_auroc,0.7196699352329954
cdc_diabetes__n1000__ctgan__seed4__budget20,cdc_diabetes,1000,ctgan,4,20,ok,lr_tstr_auroc,0.6483670365863838
cdc_diabetes__n1000__marginals__seed0__budget0,cdc_diabetes,1000,marginals,0,0,ok,lr_tstr_auroc,0.7017727122385743
cdc_diabetes__n1000__marginals__seed1__budget0,cdc_diabetes,1000,marginals,1,0,ok,lr_tstr_auroc,0.3820133267041599
cdc_diabetes__n1000__marginals__seed2__budget0,cdc_diabetes,1000,marginals,2,0,ok,lr_tstr_auroc,0.528775083542847
cdc_diabetes__n1000__marginals__seed3__budget0,cdc_diabetes,1000,marginals,3,0,ok,lr_tstr_auroc,0.4235126530189936
cdc_diabetes__n1000__marginals__seed4__budget0,cdc_diabetes,1000,marginals,4,0,ok,lr_tstr_auroc,0.43795651326284074
cdc_diabetes__n1000__real_subsample__seed0__budget0,cdc_diabetes,1000,real_subsample,0,0,ok,lr_tstr_auroc,0.8074576487403674
cdc_diabetes__n1000__real_subsample__seed1__budget0,cdc_diabetes,1000,real_subsample,1,0,ok,lr_tstr_auroc,0.8086934058352986
cdc_diabetes__n1000__real_subsample__seed2__budget0,cdc_diabetes,1000,real_subsample,2,0,ok,lr_tstr_auroc,0.796963496963994
cdc_diabetes__n1000__real_subsample__seed3__budget0,cdc_diabetes,1000,real_subsample,3,0,ok,lr_tstr_auroc,0.7981608941962908
cdc_diabetes__n1000__real_subsample__seed4__budget0,cdc_diabetes,1000,real_subsample,4,0,ok,lr_tstr_auroc,0.8053012905775857
cdc_diabetes__n1000__smote__seed0__budget20,cdc_diabetes,1000,smote,0,20,ok,lr_tstr_auroc,0.7867999799262686
cdc_diabetes__n1000__smote__seed1__budget20,cdc_diabetes,1000,smote,1,20,ok,lr_tstr_auroc,0.7826811913177075
cdc_diabetes__n1000__smote__seed2__budget20,cdc_diabetes,1000,smote,2,20,ok,lr_tstr_auroc,0.7849738515546789
cdc_diabetes__n1000__smote__seed3__budget20,cdc_diabetes,1000,smote,3,20,ok,lr_tstr_auroc,0.7745034426575595
cdc_diabetes__n1000__smote__seed4__budget20,cdc_diabetes,1000,smote,4,20,ok,lr_tstr_auroc,0.7733436731428964
cdc_diabetes__n1000__tabddpm__seed0__budget20,cdc_diabetes,1000,tabddpm,0,20,ok,lr_tstr_auroc,0.8052966158641508
cdc_diabetes__n1000__tabddpm__seed1__budget20,cdc_diabetes,1000,tabddpm,1,20,ok,lr_tstr_auroc,0.8035918356670871
cdc_diabetes__n1000__tabddpm__seed2__budget20,cdc_diabetes,1000,tabddpm,2,20,ok,lr_tstr_auroc,0.784028004442617
cdc_diabetes__n1000__tabddpm__seed3__budget20,cdc_diabetes,1000,tabddpm,3,20,ok,lr_tstr_auroc,0.7929415944640222
cdc_diabetes__n1000__tabddpm__seed4__budget20,cdc_diabetes,1000,tabddpm,4,20,ok,lr_tstr_auroc,0.7593500950329071
cdc_diabetes__n1000__tvae__seed0__budget20,cdc_diabetes,1000,tvae,0,20,ok,lr_tstr_auroc,0.8019187806735347
cdc_diabetes__n1000__tvae__seed1__budget20,cdc_diabetes,1000,tvae,1,20,ok,lr_tstr_auroc,0.7611600611416234
cdc_diabetes__n1000__tvae__seed2__budget20,cdc_diabetes,1000,tvae,2,20,ok,lr_tstr_auroc,0.799017879638556
cdc_diabetes__n1000__tvae__seed3__budget20,cdc_diabetes,1000,tvae,3,20,ok,lr_tstr_auroc,0.8016177880886831
cdc_diabetes__n1000__tvae__seed4__budget20,cdc_diabetes,1000,tvae,4,20,ok,lr_tstr_auroc,0.775789397039166
cdc_diabetes__n1000__ucsmote__seed0__budget20,cdc_diabetes,1000,ucsmote,0,20,ok,lr_tstr_auroc,0.7996334937198464
cdc_diabetes__n1000__ucsmote__seed1__budget20,cdc_diabetes,1000,ucsmote,1,20,ok,lr_tstr_auroc,0.7809850154441939
cdc_diabetes__n1000__ucsmote__seed2__budget20,cdc_diabetes,1000,ucsmote,2,20,ok,lr_tstr_auroc,0.7935066387069777
cdc_diabetes__n1000__ucsmote__seed3__budget20,cdc_diabetes,1000,ucsmote,3,20,ok,lr_tstr_auroc,0.7771112135674969
cdc_diabetes__n1000__ucsmote__seed4__budget20,cdc_diabetes,1000,ucsmote,4,20,ok,lr_tstr_auroc,0.7949688424194369
cdc_diabetes__n20000__copula__seed0__budget0,cdc_diabetes,20000,copula,0,0,ok,lr_tstr_auroc,0.7953597495374715
cdc_diabetes__n20000__copula__seed1__budget0,cdc_diabetes,20000,copula,1,0,ok,lr_tstr_auroc,0.8064423450406115
cdc_diabetes__n20000__copula__seed2__budget0,cdc_diabetes,20000,copula,2,0,ok,lr_tstr_auroc,0.8024238214222148
cdc_diabetes__n20000__copula__seed3__budget0,cdc_diabetes,20000,copula,3,0,ok,lr_tstr_auroc,0.8068436220531054
cdc_diabetes__n20000__copula__seed4__budget0,cdc_diabetes,20000,copula,4,0,ok,lr_tstr_auroc,0.7937834121943668
cdc_diabetes__n20000__ctgan__seed0__budget20,cdc_diabetes,20000,ctgan,0,20,ok,lr_tstr_auroc,0.8028002508587939
cdc_diabetes__n20000__ctgan__seed1__budget20,cdc_diabetes,20000,ctgan,1,20,ok,lr_tstr_auroc,0.7919835114596228
cdc_diabetes__n20000__ctgan__seed2__budget20,cdc_diabetes,20000,ctgan,2,20,ok,lr_tstr_auroc,0.8029059032699161
cdc_diabetes__n20000__ctgan__seed3__budget20,cdc_diabetes,20000,ctgan,3,20,ok,lr_tstr_auroc,0.7914716222395627
cdc_diabetes__n20000__ctgan__seed4__budget20,cdc_diabetes,20000,ctgan,4,20,ok,lr_tstr_auroc,0.7976977055771078
cdc_diabetes__n20000__marginals__seed0__budget0,cdc_diabetes,20000,marginals,0,0,ok,lr_tstr_auroc,0.4278100623307111
cdc_diabetes__n20000__marginals__seed1__budget0,cdc_diabetes,20000,marginals,1,0,ok,lr_tstr_auroc,0.41610999970672086
cdc_diabetes__n20000__marginals__seed2__budget0,cdc_diabetes,20000,marginals,2,0,ok,lr_tstr_auroc,0.5408347913412502
cdc_diabetes__n20000__marginals__seed3__budget0,cdc_diabetes,20000,marginals,3,0,ok,lr_tstr_auroc,0.3649777509071203
cdc_diabetes__n20000__marginals__seed4__budget0,cdc_diabetes,20000,marginals,4,0,ok,lr_tstr_auroc,0.3825756140648333
cdc_diabetes__n20000__real_subsample__seed0__budget0,cdc_diabetes,20000,real_subsample,0,0,ok,lr_tstr_auroc,0.8194626238405857
cdc_diabetes__n20000__real_subsample__seed1__budget0,cdc_diabetes,20000,real_subsample,1,0,ok,lr_tstr_auroc,0.8188154497743458
cdc_diabetes__n20000__real_subsample__seed2__budget0,cdc_diabetes,20000,real_subsample,2,0,ok,lr_tstr_auroc,0.8196025186086071
cdc_diabetes__n20000__real_subsample__seed3__budget0,cdc_diabetes,20000,real_subsample,3,0,ok,lr_tstr_auroc,0.819375288012804
cdc_diabetes__n20000__real_subsample__seed4__budget0,cdc_diabetes,20000,real_subsample,4,0,ok,lr_tstr_auroc,0.818173254942028
cdc_diabetes__n20000__smote__seed0__budget20,cdc_diabetes,20000,smote,0,20,ok,lr_tstr_auroc,0.818804623099156
cdc_diabetes__n20000__smote__seed1__budget20,cdc_diabetes,20000,smote,1,20,ok,lr_tstr_auroc,0.8142577531960777
cdc_diabetes__n20000__smote__seed2__budget20,cdc_diabetes,20000,smote,2,20,ok,lr_tstr_auroc,0.8163486686103518
cdc_diabetes__n20000__smote__seed3__budget20,cdc_diabetes,20000,smote,3,20,ok,lr_tstr_auroc,0.8166432662649745
cdc_diabetes__n20000__smote__seed4__budget20,cdc_diabetes,20000,smote,4,20,ok,lr_tstr_auroc,0.8142352575549889
cdc_diabetes__n20000__tabddpm__seed0__budget20,cdc_diabetes,20000,tabddpm,0,20,ok,lr_tstr_auroc,0.8183072148001311
cdc_diabetes__n20000__tabddpm__seed1__budget20,cdc_diabetes,20000,tabddpm,1,20,ok,lr_tstr_auroc,0.8166177221794352
cdc_diabetes__n20000__tabddpm__seed2__budget20,cdc_diabetes,20000,tabddpm,2,20,ok,lr_tstr_auroc,0.8188844625396278
cdc_diabetes__n20000__tabddpm__seed3__budget20,cdc_diabetes,20000,tabddpm,3,20,ok,lr_tstr_auroc,0.8181225717184055
cdc_diabetes__n20000__tabddpm__seed4__budget20,cdc_diabetes,20000,tabddpm,4,20,ok,lr_tstr_auroc,0.8158432812266492
cdc_diabetes__n20000__tvae__seed0__budget20,cdc_diabetes,20000,tvae,0,20,ok,lr_tstr_auroc,0.8130416117559266
cdc_diabetes__n20000__tvae__seed1__budget20,cdc_diabetes,20000,tvae,1,20,ok,lr_tstr_auroc,0.8030038552002103
cdc_diabetes__n20000__tvae__seed2__budget20,cdc_diabetes,20000,tvae,2,20,ok,lr_tstr_auroc,0.7750988417618346
cdc_diabetes__n20000__tvae__seed3__budget20,cdc_diabetes,20000,tvae,3,20,ok,lr_tstr_auroc,0.8097165039636921
cdc_diabetes__n20000__tvae__seed4__budget20,cdc_diabetes,20000,tvae,4,20,ok,lr_tstr_auroc,0.77668414950099
cdc_diabetes__n20000__ucsmote__seed0__budget20,cdc_diabetes,20000,ucsmote,0,20,ok,lr_tstr_auroc,0.8179257510567761
cdc_diabetes__n20000__ucsmote__seed1__budget20,cdc_diabetes,20000,ucsmote,1,20,ok,lr_tstr_auroc,0.8145867325095248
cdc_diabetes__n20000__ucsmote__seed2__budget20,cdc_diabetes,20000,ucsmote,2,20,ok,lr_tstr_auroc,0.8149454738412155
cdc_diabetes__n20000__ucsmote__seed3__budget20,cdc_diabetes,20000,ucsmote,3,20,ok,lr_tstr_auroc,0.8147197723270071
cdc_diabetes__n20000__ucsmote__seed4__budget20,cdc_diabetes,20000,ucsmote,4,20,ok,lr_tstr_auroc,0.8119512210790455
cdc_diabetes__n2000__copula__seed0__budget0,cdc_diabetes,2000,copula,0,0,ok,lr_tstr_auroc,0.7867757867454431
cdc_diabetes__n2000__copula__seed1__budget0,cdc_diabetes,2000,copula,1,0,ok,lr_tstr_auroc,0.7106880710704685
cdc_diabetes__n2000__copula__seed2__budget0,cdc_diabetes,2000,copula,2,0,ok,lr_tstr_auroc,0.7939381766329814
cdc_diabetes__n2000__copula__seed3__budget0,cdc_diabetes,2000,copula,3,0,ok,lr_tstr_auroc,0.7549795100960576
cdc_diabetes__n2000__copula__seed4__budget0,cdc_diabetes,2000,copula,4,0,ok,lr_tstr_auroc,0.7898035691569898
cdc_diabetes__n2000__ctgan__seed0__budget20,cdc_diabetes,2000,ctgan,0,20,ok,lr_tstr_auroc,0.7905727522720039
